TIMESTAMP,u,v,w,t
1/30/2013 15:24,8.1,-3.96,-0.54,14.49
1/30/2013 15:24,7.46,-3.15,-1.45,14.62
1/30/2013 15:24,7.22,-2.67,0.65,14.67
1/30/2013 15:24,7.22,-2.43,0.17,14.68
1/30/2013 15:24,5.41,-2.51,0.64,15
1/30/2013 15:24,6.27,-2.73,0.2,14.94
1/30/2013 15:24,5.87,-2,0.4,14.82
1/30/2013 15:24,5.38,-2.39,0.67,14.96
1/30/2013 15:24,4.08,-2.34,0.69,15.12
1/30/2013 15:24,4.98,-2.57,-0.27,14.99
1/30/2013 15:24,5.22,-2.53,-0.32,14.85
1/30/2013 15:24,4.91,-2.15,0.24,14.95
1/30/2013 15:24,5.23,-2.82,0.08,14.9
1/30/2013 15:24,4.7,-2.19,0.52,15.29
1/30/2013 15:24,4.6,-2.43,0.51,15.05
1/30/2013 15:24,5.15,-3.17,0.44,15.24
1/30/2013 15:24,5.47,-3.3,0.44,15.51
1/30/2013 15:24,7.43,-6.22,-0.02,14.74
1/30/2013 15:24,8.94,-6.99,1.44,15.1
1/30/2013 15:24,10.68,-5.57,-1.34,14.71
1/30/2013 15:24,8.14,-4.96,-1.09,14.7
1/30/2013 15:24,7.65,-4.29,-0.87,14.66
1/30/2013 15:24,7.82,-3.81,-0.54,14.74
1/30/2013 15:24,9.14,-4.11,-0.17,14.92
1/30/2013 15:24,5.82,-4.44,1.28,15.21
1/30/2013 15:24,6.23,-7.39,-0.53,14.83
1/30/2013 15:24,5.88,-7.02,-1.45,14.56
1/30/2013 15:25,3.4,-5.86,1.44,14.97
1/30/2013 15:25,4.33,-5.58,1.59,14.64
1/30/2013 15:25,5.46,-2.6,1.44,15.13
1/30/2013 15:25,7.16,-2.03,0.94,15.3
1/30/2013 15:25,8.28,-2.75,0.7,15.21
1/30/2013 15:25,9.3,-2.87,0.52,15.25
1/30/2013 15:25,10,-2.43,0.55,14.94
1/30/2013 15:25,9.42,-2.56,1.31,14.92
1/30/2013 15:25,10.44,-3.7,-0.05,14.85
1/30/2013 15:25,9.27,-3.81,-0.48,14.88
1/30/2013 15:25,9.5,-4.02,-0.26,14.91
1/30/2013 15:25,8.59,-3.76,-0.58,14.96
1/30/2013 15:25,7.42,-4.38,-0.27,15.2
1/30/2013 15:25,6.22,-4.58,-0.15,15.43
1/30/2013 15:25,7.76,-4.27,1.09,15.23
1/30/2013 15:25,8.22,-3.93,0.53,15.23
1/30/2013 15:25,7.46,-4.56,0,15.39
1/30/2013 15:25,6.8,-4.43,-0.27,15.49
1/30/2013 15:25,7.47,-4.2,0.75,15.17
1/30/2013 15:25,7.14,-2.97,0.1,15.08
1/30/2013 15:25,6.44,-3.5,-0.05,14.74
1/30/2013 15:25,6.47,-4.02,-0.08,14.61
1/30/2013 15:25,7.3,-4.41,0.4,14.73
1/30/2013 15:25,6.04,-5.34,-0.22,15.44
1/30/2013 15:25,5.7,-4.15,-0.13,15.59
1/30/2013 15:25,5.71,-3.92,0.34,15.58
1/30/2013 15:25,5.89,-5.77,-0.35,16.21
1/30/2013 15:25,5.94,-4.86,0.06,15.61
1/30/2013 15:25,4.43,-5,-0.21,16.28
1/30/2013 15:25,3.69,-5.53,0.76,16.27
1/30/2013 15:25,3.48,-5.8,2.18,16.42
1/30/2013 15:25,3.67,-5.3,0.76,16.44
1/30/2013 15:25,5.04,-3.95,-0.06,16.57
1/30/2013 15:25,4.5,-4.05,-0.25,16.27
1/30/2013 15:25,4.68,-5.94,0.67,16.75
1/30/2013 15:25,5.29,-4.55,-0.24,16.48
1/30/2013 15:25,5.92,-4.47,-0.36,16.38
1/30/2013 15:25,6.5,-6.24,0.4,15.55
1/30/2013 15:25,7.07,-4.93,0.12,16.19
1/30/2013 15:25,7.11,-3.73,-0.16,16.64
1/30/2013 15:25,7.7,-3.8,-0.67,15.79
1/30/2013 15:25,6.49,-6.13,1.05,15.13
1/30/2013 15:25,8.63,-6.28,0.16,14.6
1/30/2013 15:25,10.42,-7.29,-1.46,14.31
1/30/2013 15:25,10,-5.59,-1.27,14.52
1/30/2013 15:25,9.44,-5.27,0.4,14.67
1/30/2013 15:25,10.33,-7.43,0.1,14.75
1/30/2013 15:25,9.05,-6.24,-0.57,14.62
1/30/2013 15:25,7.68,-5.66,0.99,14.77
1/30/2013 15:25,6.55,-5.92,1.37,14.84
1/30/2013 15:25,6.54,-5.92,0.92,15.1
1/30/2013 15:25,8.26,-4.61,0.77,14.85
1/30/2013 15:25,8.56,-5.18,0.56,14.75
1/30/2013 15:25,9.35,-5.26,0.12,14.67
1/30/2013 15:25,8.73,-5.35,-0.21,14.7
1/30/2013 15:25,8.62,-5.85,-1.57,14.64
1/30/2013 15:25,8,-4.84,-1.47,14.7
1/30/2013 15:25,8.08,-4.79,0.21,14.75
1/30/2013 15:25,7.92,-4.61,0.64,14.93
1/30/2013 15:25,7.34,-5.9,0.53,15.08
1/30/2013 15:26,6.87,-4.85,0.53,15.28
1/30/2013 15:26,7.24,-5.12,-0.25,15.15
1/30/2013 15:26,6.31,-6.61,-0.44,15.04
1/30/2013 15:26,5.92,-7.85,-0.2,14.88
1/30/2013 15:26,7.14,-6.9,-0.84,14.6
1/30/2013 15:26,8.05,-7.65,-1.37,14.9
1/30/2013 15:26,8.55,-6.46,-0.89,14.78
1/30/2013 15:26,7.49,-5.73,0.12,15.36
1/30/2013 15:26,7.06,-5.09,0.26,14.71
1/30/2013 15:26,5.31,-6.88,-0.04,15.33
1/30/2013 15:26,6.19,-5.72,0.15,15.27
1/30/2013 15:26,7.97,-6.6,-1.16,15.19
1/30/2013 15:26,7.52,-5.17,-0.54,15.32
1/30/2013 15:26,6.18,-4.65,0.62,15.51
1/30/2013 15:26,7.6,-5.8,-0.38,14.6
1/30/2013 15:26,7.61,-4.86,0.55,14.95
1/30/2013 15:26,8.09,-6.07,-0.75,14.31
1/30/2013 15:26,7.49,-5.58,0.34,14.53
1/30/2013 15:26,8.5,-6.11,-0.57,14.26
1/30/2013 15:26,7.91,-5.93,-0.19,14.34
1/30/2013 15:26,7.62,-6.38,-0.02,14.37
1/30/2013 15:26,7.68,-5.8,-0.55,14.43
1/30/2013 15:26,7.82,-6.59,-0.31,14.45
1/30/2013 15:26,7.33,-8.19,-0.7,14.54
1/30/2013 15:26,7.01,-7.33,-0.38,14.55
1/30/2013 15:26,7.27,-8.26,-0.19,14.41
1/30/2013 15:26,6.88,-9.82,-0.3,14.44
1/30/2013 15:26,7.14,-8.7,-1.03,14.22
1/30/2013 15:26,7.96,-6.65,-0.44,14.47
1/30/2013 15:26,6.84,-6.24,0.98,14.55
1/30/2013 15:26,6.13,-6.2,0.93,14.84
1/30/2013 15:26,4.87,-6.54,0.6,14.81
1/30/2013 15:26,4.27,-5.54,1.2,14.73
1/30/2013 15:26,4.29,-3.98,0.77,14.97
1/30/2013 15:26,4.61,-4.43,0.95,15.17
1/30/2013 15:26,5.17,-5.51,0.58,15.16
1/30/2013 15:26,6.51,-5.9,0.04,14.78
1/30/2013 15:26,6.26,-5.59,0.26,14.99
1/30/2013 15:26,4.3,-7.09,0.33,15.02
1/30/2013 15:26,4.09,-5.56,1.23,15.03
1/30/2013 15:26,4.87,-4.51,0.72,14.9
1/30/2013 15:26,5.29,-4.68,0.14,15.17
1/30/2013 15:26,6.31,-6.78,-0.37,14.67
1/30/2013 15:26,5.76,-6.78,-0.38,14.53
1/30/2013 15:26,5.24,-6.48,-0.32,15.58
1/30/2013 15:26,5.22,-5.08,0.31,14.5
1/30/2013 15:26,5.74,-6.79,-0.71,15.93
1/30/2013 15:26,5.35,-6.64,-0.3,15.16
1/30/2013 15:26,5,-7.43,-0.7,15.05
1/30/2013 15:26,3.94,-8.08,-0.31,15.4
1/30/2013 15:26,5.4,-8.37,-0.61,14.5
1/30/2013 15:26,5.69,-7.9,-0.79,14.6
1/30/2013 15:26,5.87,-7.82,-0.55,15.18
1/30/2013 15:26,5.46,-7.85,-0.46,15.39
1/30/2013 15:26,5.12,-8.37,0.23,15.76
1/30/2013 15:26,5.65,-8.11,-0.03,16.02
1/30/2013 15:26,6.28,-8.38,0.07,16.06
1/30/2013 15:26,6.02,-7.77,-0.09,15.62
1/30/2013 15:26,5.52,-7.51,0.25,16.15
1/30/2013 15:26,5.96,-6.54,0.19,15.57
1/30/2013 15:27,5.78,-5.54,-0.61,15.01
1/30/2013 15:27,6.29,-5.62,0.19,15.45
1/30/2013 15:27,7.86,-5.82,-0.3,14.44
1/30/2013 15:27,8.67,-5.95,-0.6,14.47
1/30/2013 15:27,7.9,-6.67,-0.83,14.6
1/30/2013 15:27,7.8,-6.68,-0.77,14.27
1/30/2013 15:27,7.57,-6.27,-0.64,14.26
1/30/2013 15:27,6.78,-5.75,-0.77,14.28
1/30/2013 15:27,6.25,-4.84,-0.6,14.3
1/30/2013 15:27,6.35,-4.52,-0.37,14.61
1/30/2013 15:27,5.18,-4.9,0.33,15.25
1/30/2013 15:27,3.72,-6.61,-0.07,15.64
1/30/2013 15:27,4.27,-6.32,-0.31,15.74
1/30/2013 15:27,4.63,-6.68,-0.44,15.97
1/30/2013 15:27,4.81,-6.78,-0.5,15.8
1/30/2013 15:27,4.34,-6.78,-1.2,15.68
1/30/2013 15:27,3.22,-5.81,-1.06,15.8
1/30/2013 15:27,4.63,-4.52,-1.77,14.98
1/30/2013 15:27,4.36,-4.59,-1.14,16.27
1/30/2013 15:27,3.97,-4.92,-0.28,16.17
1/30/2013 15:27,3.44,-5.51,-0.04,15.96
1/30/2013 15:27,3.71,-5.04,-0.36,16.22
1/30/2013 15:27,3.33,-6.08,0.13,16.1
1/30/2013 15:27,4.9,-7.11,0.34,15.24
1/30/2013 15:27,4.79,-6.97,0.15,14.77
1/30/2013 15:27,4.46,-6.11,0.1,14.75
1/30/2013 15:27,4.22,-6.79,-0.3,14.91
1/30/2013 15:27,4.16,-7.2,-0.16,15.03
1/30/2013 15:27,4.82,-6.09,0.03,15.16
1/30/2013 15:27,5.59,-5.87,-1.23,14.68
1/30/2013 15:27,5.06,-5.9,-0.78,14.72
1/30/2013 15:27,5.06,-5.45,-0.58,14.82
1/30/2013 15:27,4.14,-5.7,-0.08,15.33
1/30/2013 15:27,4.67,-6.37,0.16,15.54
1/30/2013 15:27,4.89,-5.58,-0.25,15.3
1/30/2013 15:27,4.2,-5.75,-0.29,15.68
1/30/2013 15:27,4.63,-5.65,-0.67,15.56
1/30/2013 15:27,4.32,-4.71,-0.5,15.25
1/30/2013 15:27,3.07,-4.57,0.13,16.15
1/30/2013 15:27,3.3,-4.67,-0.12,16.55
1/30/2013 15:27,3.48,-4.5,0.69,16.19
1/30/2013 15:27,2.64,-4.11,0.72,17.1
1/30/2013 15:27,3.25,-4.79,0.84,16.95
1/30/2013 15:27,2.94,-4.84,0.06,16.67
1/30/2013 15:27,2.44,-4.32,1.06,16.28
1/30/2013 15:27,3.07,-3.72,1.29,16.55
1/30/2013 15:27,3.08,-4.41,0.41,15.71
1/30/2013 15:27,3.13,-2.34,1.05,16.75
1/30/2013 15:27,2.64,-3.29,0.82,16.85
1/30/2013 15:27,3.37,-3.87,0.45,16.34
1/30/2013 15:27,4.74,-4.21,0.17,15.63
1/30/2013 15:27,5.33,-4.41,0.3,15.07
1/30/2013 15:27,5.49,-4.84,-0.1,14.91
1/30/2013 15:27,6.74,-3.71,0.37,15.08
1/30/2013 15:27,5.4,-4.08,0.65,15.33
1/30/2013 15:27,6.65,-4.53,0.55,15
1/30/2013 15:27,7.45,-4.93,-0.24,14.32
1/30/2013 15:27,6.45,-4.91,0.39,14.42
1/30/2013 15:27,6.24,-5.37,-0.31,14.43
1/30/2013 15:27,6.28,-5.83,-0.13,14.63
1/30/2013 15:28,6.88,-5.26,-0.34,14.7
1/30/2013 15:28,4.25,-5.84,0.17,14.85
1/30/2013 15:28,5.2,-5.6,-0.41,14.99
1/30/2013 15:28,4.29,-5.09,0.03,15
1/30/2013 15:28,4.02,-5.68,0.28,15.35
1/30/2013 15:28,3.24,-5.05,0.7,15.79
1/30/2013 15:28,2.66,-5.14,0.82,15.87
1/30/2013 15:28,4.12,-8.64,-0.03,15.16
1/30/2013 15:28,3.57,-7.39,0.48,15.18
1/30/2013 15:28,2.05,-9.6,1.52,15.21
1/30/2013 15:28,3.27,-8.87,0.45,15.1
1/30/2013 15:28,4.12,-8.06,-0.49,15.49
1/30/2013 15:28,4.4,-6.98,-0.19,15.54
1/30/2013 15:28,5.03,-7.99,-0.31,15.51
1/30/2013 15:28,4.23,-7.23,-0.26,15.32
1/30/2013 15:28,4.66,-6.64,-0.56,15.81
1/30/2013 15:28,4.72,-7.22,0.44,15.72
1/30/2013 15:28,4.02,-5.55,0.33,15.65
1/30/2013 15:28,3.75,-4.31,-0.18,15.8
1/30/2013 15:28,4.56,-4.95,0.4,16.23
1/30/2013 15:28,5.03,-6.08,0.08,15.32
1/30/2013 15:28,3.52,-6.92,0.75,15.86
1/30/2013 15:28,3.18,-7.89,0.37,15.23
1/30/2013 15:28,3.34,-8.98,-0.2,14.72
1/30/2013 15:28,3.4,-8.46,0.16,14.59
1/30/2013 15:28,3.24,-8.77,0.36,14.6
1/30/2013 15:28,3.81,-7.73,0.03,14.66
1/30/2013 15:28,5.46,-8.06,-0.47,14.55
1/30/2013 15:28,6.2,-8.04,0.2,14.57
1/30/2013 15:28,5.79,-9.24,0.02,14.78
1/30/2013 15:28,5.72,-8.88,-0.9,15.18
1/30/2013 15:28,6.65,-9.94,0.54,15.23
1/30/2013 15:28,6.54,-8.87,-0.93,15.62
1/30/2013 15:28,7.19,-7.66,-1.32,14.62
1/30/2013 15:28,7.13,-7.08,-1.42,14.63
1/30/2013 15:28,6.36,-7.94,-0.51,15.17
1/30/2013 15:28,5.58,-8.61,0.57,15.33
1/30/2013 15:28,3.78,-8.5,0.81,15.66
1/30/2013 15:28,3.1,-9.09,0.49,15.57
1/30/2013 15:28,2.73,-10.39,0.06,15.24
1/30/2013 15:28,3.31,-9.11,-0.23,15.2
1/30/2013 15:28,3,-8.45,-0.75,14.44
1/30/2013 15:28,3.75,-8.19,0.09,14.48
1/30/2013 15:28,3.61,-8.44,-0.72,14.45
1/30/2013 15:28,2.72,-8.77,-0.11,15.23
1/30/2013 15:28,2.55,-8.52,-0.13,15.32
1/30/2013 15:28,2.57,-8.51,0.34,15.54
1/30/2013 15:28,2.99,-9.63,0.46,15.56
1/30/2013 15:28,4.24,-9.36,-0.36,16.09
1/30/2013 15:28,5.58,-9.14,-1.17,15.19
1/30/2013 15:28,5.85,-8.53,-1.2,14.84
1/30/2013 15:28,4.22,-8.76,-0.17,15.64
1/30/2013 15:28,5.21,-9.1,-0.59,14.76
1/30/2013 15:28,3.83,-7.06,-0.33,14.85
1/30/2013 15:28,3.76,-6.13,0.16,14.76
1/30/2013 15:28,3.7,-6.84,0.38,15.22
1/30/2013 15:28,2.22,-7.77,-0.03,15.04
1/30/2013 15:28,2.46,-7.63,0.83,14.85
1/30/2013 15:28,2.13,-6.74,1.36,14.82
1/30/2013 15:28,3.61,-5.89,1.32,15
1/30/2013 15:29,4.77,-5.26,0.61,15.25
1/30/2013 15:29,7.2,-7.42,-0.46,14.93
1/30/2013 15:29,7.11,-7.99,-0.73,14.84
1/30/2013 15:29,7.36,-9.62,0.56,14.66
1/30/2013 15:29,6.66,-9.39,-2.07,14.55
1/30/2013 15:29,5.34,-9.08,-2.28,14.63
1/30/2013 15:29,4.09,-9.24,0.33,14.93
1/30/2013 15:29,4.38,-9.74,-0.16,14.9
1/30/2013 15:29,4.96,-8.35,0.47,15.1
1/30/2013 15:29,3.54,-8.57,-0.2,14.69
1/30/2013 15:29,5.21,-10.1,-0.69,15.59
1/30/2013 15:29,5.48,-8.93,1.05,15.66
1/30/2013 15:29,7.8,-8.52,-0.61,14.78
1/30/2013 15:29,7.63,-8.68,0.11,15.1
1/30/2013 15:29,7.16,-9.2,0.24,15.2
1/30/2013 15:29,8.28,-9.19,-0.14,14.64
1/30/2013 15:29,7.64,-8.63,-0.62,14.83
1/30/2013 15:29,6.25,-8.1,-0.62,14.84
1/30/2013 15:29,5.49,-7.47,0.03,14.93
1/30/2013 15:29,6.57,-6.87,0.21,14.7
1/30/2013 15:29,6.82,-6.2,-0.52,14.79
1/30/2013 15:29,5.41,-5.82,-1.44,14.75
1/30/2013 15:29,5.37,-5.24,-1.99,14.59
1/30/2013 15:29,5.17,-5.24,-1.04,14.92
1/30/2013 15:29,5.08,-5.67,-0.69,15.11
1/30/2013 15:29,5.07,-5.9,-0.5,15.38
1/30/2013 15:29,5.03,-6.72,-0.07,15.87
1/30/2013 15:29,5.07,-7.35,0.48,15.67
1/30/2013 15:29,6.42,-8.1,-0.29,14.82
1/30/2013 15:29,5.65,-7.83,-0.11,15.05
1/30/2013 15:29,5.29,-7.51,0.23,15.02
1/30/2013 15:29,5.24,-6.87,-0.57,14.79
1/30/2013 15:29,5.47,-6.47,-0.39,14.91
1/30/2013 15:29,6.05,-5.73,0.63,15.02
1/30/2013 15:29,7.17,-6.47,-0.51,14.79
1/30/2013 15:29,7.66,-6.54,-1.2,14.87
1/30/2013 15:29,6.74,-5.99,-0.73,15.07
1/30/2013 15:29,5.25,-5.89,-0.07,15.51
1/30/2013 15:29,5.14,-6.49,0.5,15.34
1/30/2013 15:29,4.4,-6.18,0.03,15.56
1/30/2013 15:29,4.68,-5.94,1.84,15.58
1/30/2013 15:29,5.93,-6.82,0.91,15.33
1/30/2013 15:29,4.86,-5.6,-0.08,15.43
1/30/2013 15:29,4.63,-6.78,-0.69,15.87
1/30/2013 15:29,4.9,-8.13,0.46,15.55
1/30/2013 15:29,4,-9.41,-0.48,14.88
1/30/2013 15:29,3.71,-7.69,-0.76,15.02
1/30/2013 15:29,4.25,-7.77,-0.34,15.22
1/30/2013 15:29,4.09,-8.33,0.21,15.09
1/30/2013 15:29,5.25,-7.44,0.54,15.59
1/30/2013 15:29,5.25,-4.88,0.57,15.55
1/30/2013 15:29,5.32,-4.82,-0.19,15.32
1/30/2013 15:29,4.34,-5,1.05,15.72
1/30/2013 15:29,4.08,-5.06,0.86,15.89
1/30/2013 15:29,5.16,-7.88,0.02,15.38
1/30/2013 15:29,6.31,-9.2,-0.04,15.17
1/30/2013 15:29,5.81,-8.98,0.57,15.29
1/30/2013 15:29,4.98,-9.49,0.24,15.58
1/30/2013 15:29,3.92,-9.02,-0.12,15.71
1/30/2013 15:29,4.29,-8.41,-0.16,15.38
1/30/2013 15:30,5.01,-8.07,0.26,15.51
1/30/2013 15:30,6.01,-9.02,-0.07,15.15
1/30/2013 15:30,6.14,-9.5,-0.06,14.9
1/30/2013 15:30,8.38,-10.4,-0.46,15.14
1/30/2013 15:30,7.57,-9.29,0.61,15.26
1/30/2013 15:30,4.78,-10.04,0.1,15.51
1/30/2013 15:30,3.66,-9.37,-0.47,15.12
1/30/2013 15:30,4.57,-9.57,-0.16,15.27
1/30/2013 15:30,4.87,-7.81,0.31,15.15
1/30/2013 15:30,4.35,-6.56,0.44,15.41
1/30/2013 15:30,3.64,-7.5,0.82,15.7
1/30/2013 15:30,3.99,-8.16,-0.49,14.96
1/30/2013 15:30,4.54,-7.41,0.02,15.26
1/30/2013 15:30,4.69,-7.06,0.32,15.53
1/30/2013 15:30,2.9,-7.36,0.17,15.16
1/30/2013 15:30,3.87,-6.45,-1.32,15.5
1/30/2013 15:30,3.74,-5.35,-0.4,15.01
1/30/2013 15:30,3.4,-7.23,0.42,15.29
1/30/2013 15:30,3.98,-7.07,0.25,15.39
1/30/2013 15:30,3.77,-7.57,0.26,14.79
1/30/2013 15:30,1.78,-8.28,0.58,14.89
1/30/2013 15:30,3.15,-6.91,0.88,15.34
1/30/2013 15:30,3.6,-9.76,-0.34,15.06
1/30/2013 15:30,2.33,-8.73,-1.48,14.74
1/30/2013 15:30,1.2,-9.32,-0.85,15.18
1/30/2013 15:30,1.59,-8.6,0.75,15.45
1/30/2013 15:30,3.5,-8.56,0.35,15.53
1/30/2013 15:30,4.2,-8.04,-0.07,15.17
1/30/2013 15:30,3.82,-8.93,0.25,15.12
1/30/2013 15:30,3.79,-8.87,0.25,15.05
1/30/2013 15:30,4.26,-9.8,-0.02,14.81
1/30/2013 15:30,4.46,-10.41,-0.22,15.2
1/30/2013 15:30,5.85,-9.58,0.67,15.3
1/30/2013 15:30,5.71,-8.08,-0.47,14.7
1/30/2013 15:30,5.73,-9.11,0.37,15.14
1/30/2013 15:30,5.5,-8.72,-0.07,15.01
1/30/2013 15:30,5.46,-8.45,0,15.67
1/30/2013 15:30,5.3,-9.26,0.02,15.97
1/30/2013 15:30,5.16,-9.1,-0.28,15.47
1/30/2013 15:30,5.36,-8.32,0.28,15.46
1/30/2013 15:30,5.72,-7.96,0.58,15.49
1/30/2013 15:30,4.68,-7.57,0.39,15.75
1/30/2013 15:30,5.11,-7.45,0.31,15.47
1/30/2013 15:30,4.03,-7.1,1.02,15.78
1/30/2013 15:30,3.23,-9.22,0.65,15.94
1/30/2013 15:30,3.64,-7.67,0.5,15.87
1/30/2013 15:30,3.03,-6.89,1.26,16.15
1/30/2013 15:30,3.3,-8.94,0.62,16.32
1/30/2013 15:30,3.17,-10.54,0.61,15.83
1/30/2013 15:30,4.52,-10.06,0.75,15.85
1/30/2013 15:30,6.71,-10.46,-1.5,14.28
1/30/2013 15:30,6.5,-9.88,-0.79,14.92
1/30/2013 15:30,6.28,-8.43,-2.06,14.83
1/30/2013 15:30,4.68,-8.24,0.14,14.51
1/30/2013 15:30,3.92,-8.74,-0.31,14.49
1/30/2013 15:30,3.36,-7.52,0.16,14.57
1/30/2013 15:30,2.21,-8.04,0.91,15.01
1/30/2013 15:30,1.52,-8.85,1.28,15.22
1/30/2013 15:30,2.89,-7.47,1.51,15.37
1/30/2013 15:30,3.73,-6.61,1,15.18
1/30/2013 15:31,4.67,-6.9,-0.01,15.33
1/30/2013 15:31,6.75,-9.45,-0.32,14.59
1/30/2013 15:31,5.73,-10.32,-1.29,14.57
1/30/2013 15:31,4.73,-9.41,0.12,14.8
1/30/2013 15:31,6.18,-9.21,0.07,14.83
1/30/2013 15:31,5.9,-9.05,-0.02,15.05
1/30/2013 15:31,6.97,-8.77,-0.18,14.86
1/30/2013 15:31,6.22,-8.77,-1.52,14.61
1/30/2013 15:31,5.64,-8.85,-0.29,14.82
1/30/2013 15:31,6.06,-8.83,-0.85,14.41
1/30/2013 15:31,5.85,-8.43,-0.19,14.51
1/30/2013 15:31,4.84,-7.88,0.31,14.72
1/30/2013 15:31,4.66,-8.51,0.04,15.12
1/30/2013 15:31,3.56,-7.93,-0.18,15.33
1/30/2013 15:31,4.3,-9.03,0.1,14.82
1/30/2013 15:31,4.94,-8.72,-0.01,14.63
1/30/2013 15:31,4.68,-8.92,-0.61,14.71
1/30/2013 15:31,5.35,-8.75,-0.01,14.78
1/30/2013 15:31,4.48,-8.45,0.7,14.87
1/30/2013 15:31,4.1,-8.48,0.32,15.15
1/30/2013 15:31,5.92,-8.89,0.25,15.31
1/30/2013 15:31,4.97,-8.19,1.42,15.01
1/30/2013 15:31,4.76,-7.84,1.13,15.2
1/30/2013 15:31,4.8,-6.6,0.63,15.29
1/30/2013 15:31,5.39,-5.44,0.02,15.49
1/30/2013 15:31,4.37,-6.01,0.37,15.4
1/30/2013 15:31,3.91,-5.86,0.04,15.34
1/30/2013 15:31,3.95,-5.26,0.33,15.5
1/30/2013 15:31,4.95,-4.7,-0.39,15.6
1/30/2013 15:31,5.15,-5.67,0.03,15.79
1/30/2013 15:31,3.75,-5.48,0.43,15.89
1/30/2013 15:31,3.5,-4.22,0.55,16.01
1/30/2013 15:31,2.76,-5.04,0.4,15.61
1/30/2013 15:31,3.12,-4.88,0.17,15.94
1/30/2013 15:31,3.83,-4.87,0.59,16.28
1/30/2013 15:31,4.68,-6.25,-0.26,15.07
1/30/2013 15:31,4.87,-6.02,-0.55,14.75
1/30/2013 15:31,5.19,-6.86,-1.04,15.53
1/30/2013 15:31,5.03,-8.14,-1.33,15.39
1/30/2013 15:31,3.95,-7.2,-0.45,15.71
1/30/2013 15:31,3.8,-8.1,-0.33,15.72
1/30/2013 15:31,4.74,-7.97,-0.31,15.68
1/30/2013 15:31,5.72,-6.19,-0.55,15.58
1/30/2013 15:31,4.48,-6.68,-0.21,15.7
1/30/2013 15:31,4.55,-6.77,-0.28,15.29
1/30/2013 15:31,6.98,-5.72,-0.27,15.44
1/30/2013 15:31,5.9,-6.63,0.95,15.69
1/30/2013 15:31,5.91,-8.83,-0.3,14.49
1/30/2013 15:31,5.5,-8.55,-1.25,14.7
1/30/2013 15:31,5.71,-7.86,-0.77,14.8
1/30/2013 15:31,6.56,-6.62,-0.12,15.1
1/30/2013 15:31,7.39,-5.33,-2.31,15.38
1/30/2013 15:31,4.33,-5.11,0.18,15.46
1/30/2013 15:31,4.03,-6.75,1.37,15.42
1/30/2013 15:31,4.29,-5.27,0.47,15.81
1/30/2013 15:31,5.39,-5.24,-0.63,15.85
1/30/2013 15:31,5.45,-5.35,-0.33,15.78
1/30/2013 15:31,4.05,-4.06,-0.74,15.45
1/30/2013 15:31,4.88,-3.31,0.16,15.32
1/30/2013 15:31,5.77,-3.48,0.25,15.82
1/30/2013 15:32,5.1,-3.31,0.68,15.66
1/30/2013 15:32,5.13,-4.54,0.44,15.73
1/30/2013 15:32,8.47,-7.7,-0.15,15.06
1/30/2013 15:32,7.62,-9.07,0.02,14.99
1/30/2013 15:32,8.06,-9.66,-0.35,14.32
1/30/2013 15:32,8.38,-9.21,0.13,14.28
1/30/2013 15:32,8.18,-9.09,-1.18,14.31
1/30/2013 15:32,8.65,-7.91,-0.33,14.37
1/30/2013 15:32,7.84,-8.55,-0.11,14.45
1/30/2013 15:32,7.76,-9.27,0.07,14.52
1/30/2013 15:32,7.37,-8.58,0.64,14.5
1/30/2013 15:32,9.03,-7.18,0.61,14.61
1/30/2013 15:32,8.33,-7.67,-0.65,14.67
1/30/2013 15:32,7.27,-7.75,0.02,14.63
1/30/2013 15:32,7.49,-8.31,-0.28,14.59
1/30/2013 15:32,7.86,-8.28,-0.95,14.66
1/30/2013 15:32,6.47,-6.95,0.91,14.63
1/30/2013 15:32,6.63,-5.97,0.36,14.66
1/30/2013 15:32,6.55,-6.91,0.13,14.72
1/30/2013 15:32,6.14,-6.67,0.09,14.76
1/30/2013 15:32,6.48,-7.28,-0.44,14.79
1/30/2013 15:32,5.36,-5.43,0.45,14.74
1/30/2013 15:32,6.45,-4.49,0.46,14.81
1/30/2013 15:32,7.04,-4.61,-0.05,14.62
1/30/2013 15:32,5.74,-3.34,1.44,14.91
1/30/2013 15:32,5.35,-4.64,0.29,14.86
1/30/2013 15:32,7.55,-4.35,0.41,15.08
1/30/2013 15:32,6.22,-4.88,0.35,14.99
1/30/2013 15:32,6.88,-5.83,-0.14,14.99
1/30/2013 15:32,6.31,-6.43,-0.02,14.55
1/30/2013 15:32,7.25,-5.82,-0.22,14.64
1/30/2013 15:32,7.49,-4.39,0.86,15.02
1/30/2013 15:32,7.96,-6.21,0.23,14.67
1/30/2013 15:32,9.28,-6.68,0.15,14.44
1/30/2013 15:32,9.83,-6.91,-0.24,14.55
1/30/2013 15:32,9.58,-7.11,-0.95,14.61
1/30/2013 15:32,10.44,-7.51,-1.37,14.69
1/30/2013 15:32,10.57,-6.5,-0.67,14.66
1/30/2013 15:32,10.27,-6.64,-0.44,14.53
1/30/2013 15:32,10.53,-6.53,-0.8,14.58
1/30/2013 15:32,9.72,-6.54,-0.86,14.71
1/30/2013 15:32,9.18,-6.89,-0.87,14.58
1/30/2013 15:32,8.59,-6.33,-0.53,14.54
1/30/2013 15:32,8.24,-5.92,0.15,14.54
