"2013-01-30 15:02:17",3.04,-4.37,-0.76,15.77
"2013-01-30 15:02:18",4.05,-4.94,-0.30,15.84
"2013-01-30 15:02:19",3.77,-6.02,-0.63,15.65
"2013-01-30 15:02:20",3.38,-6.38,-0.32,15.63
"2013-01-30 15:02:21",2.20,-7.63,-0.44,15.74
"2013-01-30 15:02:22",1.67,-6.26,-1.60,14.97
"2013-01-30 15:02:23",2.98,-7.42,-0.99,15.08
"2013-01-30 15:02:24",3.35,-7.50,-0.89,15.00
"2013-01-30 15:02:25",2.91,-6.90,-0.67,15.12
"2013-01-30 15:02:26",3.22,-6.54,0.22,15.26
"2013-01-30 15:02:27",4.56,-6.48,0.16,15.25
"2013-01-30 15:02:28",3.73,-7.25,-0.69,15.79
"2013-01-30 15:02:29",3.64,-7.68,0.11,15.68
"2013-01-30 15:02:30",0.12,-6.87,-0.29,15.71
"2013-01-30 15:02:31",0.14,-7.16,-0.68,15.36
"2013-01-30 15:02:32",0.56,-8.13,-1.19,15.18
"2013-01-30 15:02:33",0.87,-7.95,-0.96,15.45
"2013-01-30 15:02:34",-0.33,-7.19,-0.23,15.79
"2013-01-30 15:02:35",0.16,-6.91,0.55,15.95
"2013-01-30 15:02:36",2.37,-9.73,-1.19,15.30
"2013-01-30 15:02:37",1.58,-8.63,0.59,15.69
"2013-01-30 15:02:38",1.18,-9.44,-0.64,15.68
"2013-01-30 15:02:39",3.50,-8.84,-1.15,15.82
"2013-01-30 15:02:40",4.47,-8.03,-1.10,15.41
"2013-01-30 15:02:41",4.42,-7.40,-0.61,15.52
"2013-01-30 15:02:42",4.60,-7.71,-0.76,15.43
"2013-01-30 15:02:43",3.95,-5.87,-1.02,15.38
"2013-01-30 15:02:44",3.49,-6.12,0.06,15.97
"2013-01-30 15:02:45",3.10,-5.91,0.21,16.14
"2013-01-30 15:02:46",2.56,-6.37,-0.12,16.04
"2013-01-30 15:02:47",4.94,-10.73,-0.99,14.88
"2013-01-30 15:02:48",6.07,-9.62,-1.33,15.03
"2013-01-30 15:02:49",4.99,-8.59,-1.24,14.65
"2013-01-30 15:02:50",5.48,-8.25,-0.59,14.86
"2013-01-30 15:02:51",5.06,-8.81,0.01,15.05
"2013-01-30 15:02:52",4.97,-10.95,-0.65,15.19
"2013-01-30 15:02:53",5.35,-9.52,-1.14,14.89
"2013-01-30 15:02:54",5.18,-9.25,-0.79,15.08
"2013-01-30 15:02:55",7.01,-7.96,-1.07,14.95
"2013-01-30 15:02:56",7.51,-9.50,-1.39,14.78
"2013-01-30 15:02:57",7.10,-7.99,-2.33,14.99
"2013-01-30 15:02:58",6.11,-7.38,-2.45,15.16
"2013-01-30 15:02:59",3.12,-7.59,-0.25,15.37
"2013-01-30 15:03:00",2.76,-6.99,0.11,15.74
"2013-01-30 15:03:01",2.22,-8.63,-0.28,15.53
"2013-01-30 15:03:02",1.95,-8.42,0.42,15.91
"2013-01-30 15:03:03",2.77,-7.87,0.13,15.60
"2013-01-30 15:03:04",1.49,-7.78,0.63,15.52
"2013-01-30 15:03:05",1.40,-7.15,0.96,15.50
"2013-01-30 15:03:06",3.16,-4.86,0.49,15.67
"2013-01-30 15:03:07",5.63,-5.25,-0.34,15.54
"2013-01-30 15:03:08",6.15,-6.12,-0.75,15.25
"2013-01-30 15:03:09",6.22,-4.78,-1.02,14.96
"2013-01-30 15:03:10",3.76,-5.70,-0.11,15.44
"2013-01-30 15:03:11",2.97,-10.71,-0.61,15.25
"2013-01-30 15:03:12",5.09,-8.69,-1.18,14.70
"2013-01-30 15:03:13",4.89,-9.32,-1.15,14.95
"2013-01-30 15:03:14",4.09,-7.82,0.14,15.35
"2013-01-30 15:03:15",4.84,-8.52,-0.39,15.40
"2013-01-30 15:03:16",4.92,-7.62,-0.44,15.35
"2013-01-30 15:03:17",4.10,-8.09,-0.15,15.52
"2013-01-30 15:03:18",5.84,-10.53,-0.42,15.15
"2013-01-30 15:03:19",5.79,-10.14,-1.45,14.84
"2013-01-30 15:03:20",5.08,-11.34,-0.34,14.95
"2013-01-30 15:03:21",6.37,-7.99,-2.39,15.14
"2013-01-30 15:03:22",6.37,-8.10,0.50,15.43
"2013-01-30 15:03:23",6.00,-4.65,1.32,15.80
"2013-01-30 15:03:24",3.40,-5.36,1.90,15.81
"2013-01-30 15:03:25",4.06,-6.02,-0.15,15.95
"2013-01-30 15:03:26",5.92,-7.75,-0.47,15.14
"2013-01-30 15:03:27",3.77,-8.91,-0.72,15.32
"2013-01-30 15:03:28",5.05,-8.49,-0.62,15.12
"2013-01-30 15:03:29",5.02,-8.56,-0.89,14.67
"2013-01-30 15:03:30",5.07,-7.98,-0.80,14.81
"2013-01-30 15:03:31",5.90,-7.35,-1.05,14.94
"2013-01-30 15:03:32",6.45,-6.78,-1.20,15.03
"2013-01-30 15:03:33",4.25,-6.72,-0.78,15.50
"2013-01-30 15:03:34",4.52,-7.14,-0.21,15.20
"2013-01-30 15:03:35",5.53,-6.81,-1.10,15.00
"2013-01-30 15:03:36",5.69,-7.52,-0.42,15.13
"2013-01-30 15:03:37",5.72,-6.63,-1.12,14.74
"2013-01-30 15:03:38",5.73,-6.80,-0.92,14.95
"2013-01-30 15:03:39",6.08,-7.17,-0.58,15.04
"2013-01-30 15:03:40",5.13,-6.92,-0.87,15.02
"2013-01-30 15:03:41",4.36,-6.79,-1.38,15.16
"2013-01-30 15:03:42",4.19,-6.72,-1.56,15.31
"2013-01-30 15:03:43",3.59,-5.88,-1.18,15.19
"2013-01-30 15:03:44",3.59,-4.62,-1.24,15.29
"2013-01-30 15:03:45",3.00,-4.57,-0.71,15.32
"2013-01-30 15:03:46",3.16,-4.51,0.05,15.62
"2013-01-30 15:03:47",3.21,-3.95,0.05,15.67
"2013-01-30 15:03:48",3.48,-5.47,0.08,15.61
"2013-01-30 15:03:49",3.15,-4.50,0.09,15.73
"2013-01-30 15:03:50",3.21,-5.06,-0.04,15.90
"2013-01-30 15:03:51",3.43,-5.17,-0.44,15.70
"2013-01-30 15:03:52",2.56,-5.63,-0.33,15.91
"2013-01-30 15:03:53",3.05,-5.98,0.22,15.80
"2013-01-30 15:03:54",2.85,-6.92,-1.15,15.71
"2013-01-30 15:03:55",3.94,-6.79,-1.10,15.41
"2013-01-30 15:03:56",2.32,-5.90,-0.57,15.80
"2013-01-30 15:03:57",2.06,-6.35,-0.82,15.66
"2013-01-30 15:03:58",1.21,-6.74,-0.52,15.95
"2013-01-30 15:03:59",1.84,-7.24,-0.85,15.20
"2013-01-30 15:04:00",2.93,-7.40,-1.73,15.13
"2013-01-30 15:04:01",2.29,-6.63,-0.40,15.54
"2013-01-30 15:04:02",2.97,-5.19,0.40,15.72
"2013-01-30 15:04:03",2.58,-5.22,-0.42,15.33
"2013-01-30 15:04:04",1.13,-5.57,-0.10,15.53
"2013-01-30 15:04:05",2.15,-5.38,-0.51,15.93
"2013-01-30 15:04:06",2.82,-5.62,-0.76,15.77
