"Plot Title: ff2-97"
"#","Date Time, GMT+00:00","Wind Speed, mph","Gust Speed, mph","Wind Direction, ø"
109,01/29/13 11:04:01 PM,10.69,10.69,192.3
110,01/29/13 11:04:04 PM,10.69,10.69,202.2
111,01/29/13 11:04:07 PM,9.57,9.57,192.3
112,01/29/13 11:04:10 PM,8.46,8.46,193.7
113,01/29/13 11:04:13 PM,7.90,7.90,188.1
114,01/29/13 11:04:16 PM,6.76,6.76,186.7
115,01/29/13 11:04:19 PM,7.31,7.31,181.1
116,01/29/13 11:04:22 PM,10.13,10.13,172.7
117,01/29/13 11:04:25 PM,7.90,7.90,174.1
118,01/29/13 11:04:28 PM,9.57,9.57,157.2
119,01/29/13 11:04:31 PM,10.13,10.13,182.5
120,01/29/13 11:04:34 PM,9.57,9.57,192.3
121,01/29/13 11:04:37 PM,9.01,9.01,189.5
122,01/29/13 11:04:40 PM,9.01,9.01,189.5
123,01/29/13 11:04:43 PM,7.31,7.31,186.7
124,01/29/13 11:04:46 PM,7.31,7.31,176.9
125,01/29/13 11:04:49 PM,7.90,7.90,188.1
126,01/29/13 11:04:52 PM,7.90,7.90,193.7
127,01/29/13 11:04:55 PM,6.76,6.76,179.7
128,01/29/13 11:04:58 PM,7.31,7.31,192.3
129,01/29/13 11:05:01 PM,6.76,6.76,203.6
130,01/29/13 11:05:04 PM,6.20,6.20,193.7
131,01/29/13 11:05:07 PM,6.76,6.76,207.8
132,01/29/13 11:05:10 PM,9.57,9.57,195.1
133,01/29/13 11:05:13 PM,7.90,7.90,172.7
134,01/29/13 11:05:16 PM,6.20,6.20,174.1
135,01/29/13 11:05:19 PM,7.90,7.90,165.7
136,01/29/13 11:05:22 PM,8.46,8.46,179.7
137,01/29/13 11:05:25 PM,6.76,6.76,172.7
138,01/29/13 11:05:28 PM,8.46,8.46,189.5
139,01/29/13 11:05:31 PM,8.46,8.46,193.7
140,01/29/13 11:05:34 PM,9.57,9.57,182.5
141,01/29/13 11:05:37 PM,7.90,7.90,196.5
142,01/29/13 11:05:40 PM,8.46,8.46,192.3
143,01/29/13 11:05:43 PM,9.01,9.01,178.3
144,01/29/13 11:05:46 PM,9.57,9.57,172.7
145,01/29/13 11:05:49 PM,7.31,7.31,158.6
146,01/29/13 11:05:52 PM,7.31,7.31,167.1
147,01/29/13 11:05:55 PM,11.27,11.27,150.2
148,01/29/13 11:05:58 PM,10.69,10.69,167.1
149,01/29/13 11:06:01 PM,12.95,12.95,174.1
150,01/29/13 11:06:04 PM,12.95,12.95,195.1
151,01/29/13 11:06:07 PM,13.51,13.51,202.2
152,01/29/13 11:06:10 PM,12.39,12.39,203.6
153,01/29/13 11:06:13 PM,15.21,15.21,202.2
154,01/29/13 11:06:16 PM,14.65,14.65,202.2
155,01/29/13 11:06:19 PM,12.39,12.39,192.3
156,01/29/13 11:06:22 PM,17.47,17.47,193.7
157,01/29/13 11:06:25 PM,13.51,13.51,188.1
158,01/29/13 11:06:28 PM,10.69,10.69,185.3
159,01/29/13 11:06:31 PM,9.57,9.57,178.3
160,01/29/13 11:06:34 PM,9.57,9.57,171.3
