"Plot Title: ff2_93"
"#","Date Time, GMT+00:00","Wind Speed, mph","Gust Speed, mph","Wind Direction, ø"
109,01/29/13 10:32:30 PM,14.09,14.09,169.9
110,01/29/13 10:32:33 PM,14.65,14.65,172.7
111,01/29/13 10:32:36 PM,17.47,17.47,171.3
112,01/29/13 10:32:39 PM,16.33,16.33,143.2
113,01/29/13 10:32:42 PM,14.65,14.65,172.7
114,01/29/13 10:32:45 PM,14.65,14.65,155.8
115,01/29/13 10:32:48 PM,11.83,11.83,141.8
116,01/29/13 10:32:51 PM,12.95,12.95,153.0
117,01/29/13 10:32:54 PM,12.95,12.95,157.2
118,01/29/13 10:32:57 PM,15.21,15.21,158.6
119,01/29/13 10:33:00 PM,12.39,12.39,158.6
120,01/29/13 10:33:03 PM,9.01,9.01,165.7
121,01/29/13 10:33:06 PM,10.13,10.13,176.9
122,01/29/13 10:33:09 PM,12.95,12.95,165.7
123,01/29/13 10:33:12 PM,12.95,12.95,176.9
124,01/29/13 10:33:15 PM,12.95,12.95,174.1
125,01/29/13 10:33:18 PM,11.83,11.83,164.3
126,01/29/13 10:33:21 PM,9.57,9.57,153.0
127,01/29/13 10:33:24 PM,11.27,11.27,172.7
128,01/29/13 10:33:27 PM,15.77,15.77,172.7
129,01/29/13 10:33:30 PM,13.51,13.51,176.9
130,01/29/13 10:33:33 PM,14.09,14.09,186.7
131,01/29/13 10:33:36 PM,14.09,14.09,178.3
132,01/29/13 10:33:39 PM,12.95,12.95,179.7
133,01/29/13 10:33:42 PM,12.39,12.39,167.1
134,01/29/13 10:33:45 PM,15.77,15.77,172.7
135,01/29/13 10:33:48 PM,12.95,12.95,192.3
136,01/29/13 10:33:51 PM,12.95,12.95,167.1
137,01/29/13 10:33:54 PM,11.27,11.27,161.5
138,01/29/13 10:33:57 PM,12.39,12.39,178.3
139,01/29/13 10:34:00 PM,12.39,12.39,186.7
140,01/29/13 10:34:03 PM,14.09,14.09,172.7
141,01/29/13 10:34:06 PM,11.83,11.83,174.1
142,01/29/13 10:34:09 PM,11.27,11.27,185.3
143,01/29/13 10:34:12 PM,10.69,10.69,167.1
144,01/29/13 10:34:15 PM,9.57,9.57,176.9
145,01/29/13 10:34:18 PM,12.39,12.39,153.0
146,01/29/13 10:34:21 PM,9.57,9.57,158.6
147,01/29/13 10:34:24 PM,12.39,12.39,179.7
148,01/29/13 10:34:27 PM,13.51,13.51,182.5
149,01/29/13 10:34:30 PM,13.51,13.51,181.1
150,01/29/13 10:34:33 PM,11.83,11.83,185.3
151,01/29/13 10:34:36 PM,11.83,11.83,169.9
152,01/29/13 10:34:39 PM,9.57,9.57,164.3
153,01/29/13 10:34:42 PM,9.57,9.57,165.7
154,01/29/13 10:34:45 PM,9.57,9.57,165.7
155,01/29/13 10:34:48 PM,9.01,9.01,165.7
156,01/29/13 10:34:51 PM,10.13,10.13,158.6
157,01/29/13 10:34:54 PM,10.69,10.69,151.6
158,01/29/13 10:34:57 PM,11.27,11.27,141.8
159,01/29/13 10:35:00 PM,11.83,11.83,164.3
160,01/29/13 10:35:03 PM,14.09,14.09,167.1
161,01/29/13 10:35:06 PM,13.51,13.51,147.4
