"Plot Title: ff2-80"
"#","Date Time, GMT+00:00","Wind Speed, mph","Gust Speed, mph","Wind Direction, ø"
109,01/29/13 10:59:15 PM,9.01,9.01,179.7
110,01/29/13 10:59:18 PM,8.46,8.46,181.1
111,01/29/13 10:59:21 PM,7.90,7.90,178.3
112,01/29/13 10:59:24 PM,9.57,9.57,189.5
113,01/29/13 10:59:27 PM,8.46,8.46,186.7
114,01/29/13 10:59:30 PM,7.31,7.31,195.1
115,01/29/13 10:59:33 PM,6.20,6.20,202.2
116,01/29/13 10:59:36 PM,5.08,5.08,216.2
117,01/29/13 10:59:39 PM,3.94,3.94,167.1
118,01/29/13 10:59:42 PM,4.50,4.50,207.8
119,01/29/13 10:59:45 PM,6.20,6.20,206.4
120,01/29/13 10:59:48 PM,4.50,4.50,172.7
121,01/29/13 10:59:51 PM,2.82,2.82,192.3
122,01/29/13 10:59:54 PM,4.50,4.50,214.8
123,01/29/13 10:59:57 PM,5.08,5.08,181.1
124,01/29/13 11:00:00 PM,5.08,5.08,174.1
125,01/29/13 11:00:03 PM,6.20,6.20,192.3
126,01/29/13 11:00:06 PM,7.90,7.90,193.7
127,01/29/13 11:00:09 PM,9.01,9.01,186.7
128,01/29/13 11:00:12 PM,8.46,8.46,182.5
129,01/29/13 11:00:15 PM,7.31,7.31,206.4
130,01/29/13 11:00:18 PM,6.20,6.20,185.3
131,01/29/13 11:00:21 PM,6.76,6.76,179.7
132,01/29/13 11:00:24 PM,6.20,6.20,178.3
133,01/29/13 11:00:27 PM,4.50,4.50,178.3
134,01/29/13 11:00:30 PM,3.94,3.94,193.7
135,01/29/13 11:00:33 PM,5.08,5.08,202.2
136,01/29/13 11:00:36 PM,4.50,4.50,185.3
137,01/29/13 11:00:39 PM,4.50,4.50,192.3
138,01/29/13 11:00:42 PM,6.76,6.76,176.9
139,01/29/13 11:00:45 PM,8.46,8.46,178.3
140,01/29/13 11:00:48 PM,7.90,7.90,193.7
141,01/29/13 11:00:51 PM,7.90,7.90,186.7
142,01/29/13 11:00:54 PM,7.90,7.90,193.7
143,01/29/13 11:00:57 PM,9.01,9.01,202.2
144,01/29/13 11:01:00 PM,7.31,7.31,181.1
145,01/29/13 11:01:03 PM,6.20,6.20,193.7
146,01/29/13 11:01:06 PM,5.08,5.08,202.2
147,01/29/13 11:01:09 PM,6.20,6.20,193.7
148,01/29/13 11:01:12 PM,6.76,6.76,185.3
149,01/29/13 11:01:15 PM,8.46,8.46,176.9
150,01/29/13 11:01:18 PM,9.01,9.01,212.0
151,01/29/13 11:01:21 PM,8.46,8.46,189.5
152,01/29/13 11:01:24 PM,7.90,7.90,165.7
153,01/29/13 11:01:27 PM,9.01,9.01,193.7
154,01/29/13 11:01:30 PM,7.31,7.31,192.3
155,01/29/13 11:01:33 PM,5.64,5.64,202.2
156,01/29/13 11:01:36 PM,6.76,6.76,176.9
157,01/29/13 11:01:39 PM,9.57,9.57,172.7
158,01/29/13 11:01:42 PM,8.46,8.46,176.9
159,01/29/13 11:01:45 PM,9.57,9.57,181.1
160,01/29/13 11:01:48 PM,10.69,10.69,172.7
161,01/29/13 11:01:51 PM,15.21,15.21,169.9
162,01/29/13 11:01:54 PM,11.83,11.83,188.1
163,01/29/13 11:01:57 PM,13.51,13.51,189.5
164,01/29/13 11:02:00 PM,12.95,12.95,181.1
165,01/29/13 11:02:03 PM,12.95,12.95,182.5
166,01/29/13 11:02:06 PM,10.13,10.13,171.3
167,01/29/13 11:02:09 PM,9.57,9.57,165.7
168,01/29/13 11:02:12 PM,9.01,9.01,143.2
169,01/29/13 11:02:15 PM,7.31,7.31,179.7
170,01/29/13 11:02:18 PM,5.64,5.64,189.5
171,01/29/13 11:02:21 PM,6.20,6.20,157.2
172,01/29/13 11:02:24 PM,6.20,6.20,188.1
173,01/29/13 11:02:27 PM,9.01,9.01,193.7
174,01/29/13 11:02:30 PM,7.31,7.31,192.3
175,01/29/13 11:02:33 PM,6.76,6.76,206.4
176,01/29/13 11:02:36 PM,5.08,5.08,200.8
177,01/29/13 11:02:39 PM,5.08,5.08,196.5
178,01/29/13 11:02:42 PM,5.64,5.64,198.0
179,01/29/13 11:02:45 PM,7.90,7.90,196.5
180,01/29/13 11:02:48 PM,10.13,10.13,202.2
181,01/29/13 11:02:51 PM,12.39,12.39,214.8
182,01/29/13 11:02:54 PM,14.09,14.09,207.8
183,01/29/13 11:02:57 PM,12.39,12.39,214.8
184,01/29/13 11:03:00 PM,12.39,12.39,212.0
185,01/29/13 11:03:03 PM,11.83,11.83,192.3
186,01/29/13 11:03:06 PM,18.59,18.59,186.7
187,01/29/13 11:03:09 PM,16.33,16.33,164.3
188,01/29/13 11:03:12 PM,11.83,11.83,182.5
189,01/29/13 11:03:15 PM,11.27,11.27,162.9
190,01/29/13 11:03:18 PM,9.01,9.01,167.1
191,01/29/13 11:03:21 PM,10.69,10.69,202.2
192,01/29/13 11:03:24 PM,8.46,8.46,226.0
193,01/29/13 11:03:27 PM,11.27,11.27,182.5
194,01/29/13 11:03:30 PM,11.27,11.27,179.7
195,01/29/13 11:03:33 PM,9.01,9.01,171.3
196,01/29/13 11:03:36 PM,7.31,7.31,202.2
197,01/29/13 11:03:39 PM,6.76,6.76,165.7
198,01/29/13 11:03:42 PM,5.64,5.64,207.8
199,01/29/13 11:03:45 PM,3.94,3.94,182.5
200,01/29/13 11:03:48 PM,5.64,5.64,212.0
201,01/29/13 11:03:51 PM,8.46,8.46,179.7
202,01/29/13 11:03:54 PM,11.27,11.27,203.6
203,01/29/13 11:03:57 PM,10.13,10.13,179.7
