,TIMESTAMP,Ux_20m,Uy_20m,Uz_20m,Ts_20m,Ux_10m,Uy_10m,Uz_10m,Ts_10m,Ux_6m,Uy_6m,Uz_6m,Ts_6m
769,2013-01-30 15:01:00,8.48,-12.4,0.85,13.0,7.0,-9.08,-0.54,12.92,7.15,-5.75,-0.04,15.35
770,2013-01-30 15:01:00,8.22,-11.45,0.51,12.9,6.83,-8.27,-1.03,12.86,6.68,-5.26,0.58,15.49
771,2013-01-30 15:01:00,7.66,-10.75,0.03,12.64,7.07,-8.4,-1.21,12.95,5.79,-4.33,-0.47,15.0
772,2013-01-30 15:01:00,7.41,-10.73,-0.45,12.52,6.66,-8.38,-1.09,12.97,5.57,-4.64,-0.8,15.06
773,2013-01-30 15:01:00,7.24,-10.99,-1.08,12.52,5.7,-8.33,-1.1,13.01,5.36,-5.45,-0.63,14.88
774,2013-01-30 15:01:00,7.55,-10.85,-1.39,12.49,5.86,-8.31,-2.05,12.94,4.81,-6.09,-1.66,15.14
775,2013-01-30 15:01:00,7.67,-10.9,-1.4,12.76,5.68,-9.55,-1.94,13.09,4.68,-6.87,-2.21,15.07
776,2013-01-30 15:01:00,7.76,-10.78,-1.45,12.53,5.66,-8.81,-1.39,13.12,4.45,-6.94,-2.63,15.03
777,2013-01-30 15:01:00,7.99,-10.84,-1.57,12.75,6.08,-7.13,-0.29,13.17,4.51,-7.14,0.0,15.12
778,2013-01-30 15:01:00,8.36,-10.89,-1.79,12.65,5.11,-6.98,-0.67,13.16,3.98,-7.47,-1.19,15.16
779,2013-01-30 15:01:00,8.26,-10.99,-2.08,12.64,5.22,-8.0,-0.46,13.05,4.52,-8.54,-0.78,15.35
780,2013-01-30 15:01:00,8.44,-11.63,-1.62,12.79,5.92,-8.58,-1.63,12.64,5.34,-7.85,-1.56,15.32
781,2013-01-30 15:01:00,8.19,-11.77,-1.92,12.67,6.43,-7.89,-1.1,12.48,6.55,-7.05,-1.53,15.42
782,2013-01-30 15:01:00,8.05,-11.65,-1.96,12.5,6.47,-7.57,-0.69,12.4,7.42,-7.23,-1.2,15.4
783,2013-01-30 15:01:00,7.61,-11.71,-1.77,12.5,6.36,-6.88,-0.54,12.7,7.97,-7.41,-0.18,15.47
784,2013-01-30 15:01:00,7.61,-11.9,-1.58,12.47,7.33,-6.35,-0.48,12.85,7.55,-7.26,-1.39,15.33
785,2013-01-30 15:01:00,7.56,-11.9,-1.74,12.59,6.42,-5.9,0.19,12.71,7.7,-6.64,-1.01,15.58
786,2013-01-30 15:01:00,7.72,-12.03,-2.15,12.45,6.22,-5.69,-0.56,12.45,6.93,-5.49,2.29,15.53
787,2013-01-30 15:01:00,8.62,-12.21,-3.07,12.45,6.27,-6.23,0.0,12.65,6.88,-7.17,0.91,15.67
788,2013-01-30 15:01:00,8.65,-12.78,-2.77,13.03,5.62,-6.1,0.35,12.76,6.23,-7.58,0.06,15.18
789,2013-01-30 15:01:00,8.65,-14.12,-0.71,13.21,5.89,-7.08,0.13,12.77,6.56,-7.91,-0.99,15.38
790,2013-01-30 15:01:00,8.11,-14.28,0.1,13.29,6.04,-7.16,-0.45,12.68,6.51,-7.79,-1.34,15.53
791,2013-01-30 15:01:00,8.17,-14.11,0.79,13.28,5.5,-7.41,-0.33,12.67,5.45,-8.37,-0.28,16.04
792,2013-01-30 15:01:00,8.47,-14.17,1.02,12.89,5.3,-7.15,-0.63,12.69,5.13,-7.73,-0.48,15.61
793,2013-01-30 15:01:00,7.67,-13.92,1.19,12.57,5.83,-7.01,0.31,12.83,5.43,-7.78,-0.1,15.69
794,2013-01-30 15:01:00,7.33,-12.36,1.14,12.66,6.29,-7.18,1.58,13.07,5.22,-8.31,-0.64,15.5
795,2013-01-30 15:01:00,6.83,-12.1,0.82,12.59,6.24,-7.02,0.74,13.22,5.71,-6.88,0.13,15.64
796,2013-01-30 15:01:00,6.83,-12.65,-0.67,12.73,6.56,-8.9,-0.1,13.58,5.71,-7.51,0.32,15.66
797,2013-01-30 15:01:00,7.04,-12.77,-0.63,12.47,7.26,-10.26,-0.45,13.21,5.61,-6.34,0.02,15.64
798,2013-01-30 15:01:00,6.81,-12.74,-0.62,12.39,5.36,-10.75,-0.47,13.1,4.93,-6.46,0.04,15.85
799,2013-01-30 15:01:00,6.7,-12.74,-0.58,12.37,4.61,-9.82,1.1,13.04,5.43,-6.83,1.45,16.01
800,2013-01-30 15:01:00,6.57,-12.68,-0.57,12.37,6.0,-8.94,1.17,12.76,5.26,-7.13,0.95,15.75
801,2013-01-30 15:01:00,6.26,-12.7,-0.61,12.39,6.34,-9.54,1.25,12.81,4.42,-7.46,0.54,15.52
802,2013-01-30 15:01:00,6.56,-12.58,-0.94,12.53,5.44,-10.13,0.56,12.95,4.65,-7.44,0.42,15.43
803,2013-01-30 15:01:00,6.73,-12.61,-1.03,12.73,5.83,-10.19,0.56,13.06,5.97,-7.46,0.11,15.8
804,2013-01-30 15:01:00,6.82,-12.66,-0.79,12.72,5.37,-10.34,0.95,13.05,5.81,-8.52,-0.21,15.16
805,2013-01-30 15:01:00,6.44,-12.61,-0.77,12.45,5.31,-10.66,0.27,12.93,4.98,-8.3,0.11,15.2
806,2013-01-30 15:01:00,6.83,-12.08,-0.38,13.1,5.77,-11.31,-0.78,12.7,4.83,-6.95,0.19,15.13
807,2013-01-30 15:01:00,7.09,-11.62,0.01,13.47,6.01,-11.62,-0.86,12.6,4.08,-5.03,0.45,15.21
808,2013-01-30 15:01:00,7.8,-11.65,-0.07,13.51,5.36,-11.73,-1.04,12.17,5.29,-6.14,0.8,15.51
809,2013-01-30 15:01:00,7.66,-11.7,-1.21,13.38,5.44,-11.68,-0.97,12.3,4.96,-7.84,-0.04,15.28
810,2013-01-30 15:01:00,8.37,-11.54,-0.4,13.48,5.27,-11.39,-0.57,12.34,4.67,-10.27,-0.85,14.84
811,2013-01-30 15:01:00,8.57,-11.29,-0.86,13.56,4.7,-11.32,-0.27,12.34,6.47,-10.0,-1.43,15.0
812,2013-01-30 15:01:00,8.98,-11.09,-0.62,13.57,4.46,-11.05,-0.34,12.43,4.4,-10.77,-0.41,15.14
813,2013-01-30 15:01:00,8.78,-11.97,-0.11,13.43,4.04,-10.83,-0.6,12.66,4.98,-8.59,-0.11,14.97
814,2013-01-30 15:01:00,9.91,-11.7,-0.28,13.41,3.65,-10.94,-0.63,12.67,5.76,-9.89,-1.28,15.34
815,2013-01-30 15:01:00,9.97,-12.51,-0.37,13.49,3.84,-10.43,0.06,13.09,5.33,-8.24,-1.03,15.3
816,2013-01-30 15:01:00,9.32,-11.44,0.75,13.35,5.33,-9.03,1.13,13.24,4.91,-8.9,0.06,15.06
817,2013-01-30 15:01:00,8.9,-9.74,1.48,13.23,4.98,-8.64,2.03,13.2,6.2,-9.08,2.26,14.93
818,2013-01-30 15:01:00,7.4,-7.3,3.38,13.11,5.05,-8.2,3.22,13.16,5.69,-8.62,2.93,15.08
819,2013-01-30 15:01:00,8.41,-9.07,3.63,13.1,5.5,-7.8,3.53,13.08,5.43,-7.03,2.69,15.42
820,2013-01-30 15:01:00,8.29,-9.93,2.21,13.39,5.12,-8.41,4.36,13.14,4.06,-6.95,2.75,15.4
821,2013-01-30 15:01:00,8.4,-10.35,2.17,13.45,5.95,-7.17,3.02,13.02,4.79,-7.5,1.46,15.48
822,2013-01-30 15:01:00,7.69,-9.73,1.28,13.24,6.8,-5.23,2.3,12.96,5.39,-8.22,1.31,15.53
823,2013-01-30 15:01:00,8.31,-10.24,0.11,12.52,6.14,-5.87,3.35,13.05,4.16,-9.3,0.56,15.33
824,2013-01-30 15:01:00,8.25,-10.8,0.04,12.46,6.21,-5.87,3.35,13.06,3.1,-8.74,1.02,15.18
825,2013-01-30 15:01:00,8.33,-10.89,0.04,12.5,6.42,-4.93,0.26,13.18,3.54,-7.74,0.51,15.26
826,2013-01-30 15:01:00,8.38,-10.99,0.09,12.57,6.74,-5.68,0.6,13.3,5.05,-7.96,0.09,15.41
827,2013-01-30 15:01:00,8.84,-11.17,0.14,12.58,6.16,-5.09,1.75,13.28,4.24,-7.05,0.32,15.41
828,2013-01-30 15:01:00,8.94,-11.58,0.35,12.62,6.14,-6.59,0.33,13.44,5.32,-5.26,-0.92,15.3
829,2013-01-30 15:01:00,8.96,-11.79,-0.19,12.75,6.02,-7.96,-1.88,13.39,3.91,-5.79,0.1,15.5
830,2013-01-30 15:01:00,9.26,-12.17,-0.64,12.83,5.31,-6.82,-2.21,13.38,4.71,-4.54,0.32,15.41
831,2013-01-30 15:01:00,8.82,-12.53,-1.33,12.8,5.08,-7.78,-0.08,13.53,5.44,-4.47,0.71,15.48
832,2013-01-30 15:01:00,9.2,-11.97,-1.4,12.81,3.91,-8.75,0.03,13.55,7.62,-6.51,-0.1,15.37
833,2013-01-30 15:01:00,9.25,-12.58,-1.24,12.8,4.97,-8.36,-1.41,13.11,6.96,-7.16,0.33,15.39
834,2013-01-30 15:01:00,9.04,-12.4,-0.93,12.8,6.26,-7.86,-0.23,13.11,6.86,-8.19,-1.38,15.3
835,2013-01-30 15:01:00,8.77,-12.53,-0.85,12.74,6.1,-8.02,-0.51,12.85,6.2,-7.78,-1.27,15.07
836,2013-01-30 15:01:00,8.79,-12.23,-0.96,12.77,6.49,-7.86,-1.07,12.87,6.36,-6.69,-1.94,14.62
837,2013-01-30 15:01:00,8.72,-12.28,-1.12,12.79,5.62,-8.89,-0.43,12.75,5.88,-7.07,-1.35,14.89
838,2013-01-30 15:01:00,8.21,-12.09,-1.34,12.81,5.51,-12.01,-1.25,13.34,5.84,-7.29,0.61,15.07
839,2013-01-30 15:01:00,7.83,-12.31,-1.01,12.79,5.53,-10.45,-1.72,13.01,6.8,-7.87,-0.49,15.47
840,2013-01-30 15:01:00,7.5,-12.41,-0.92,12.76,6.0,-8.97,-1.1,13.02,6.58,-7.69,-0.4,15.12
841,2013-01-30 15:01:00,7.95,-12.31,-0.56,12.79,5.83,-9.42,-0.14,13.14,5.98,-9.29,0.07,15.42
842,2013-01-30 15:01:00,8.06,-11.88,-0.53,12.81,4.59,-9.1,1.81,13.55,4.47,-9.98,-0.24,15.29
843,2013-01-30 15:01:00,7.77,-12.03,-1.16,12.81,5.79,-8.92,-0.24,13.43,4.49,-9.37,-0.23,15.25
844,2013-01-30 15:01:00,7.55,-11.8,-1.1,12.85,6.83,-10.03,-1.39,13.28,4.4,-9.76,1.2,15.46
845,2013-01-30 15:01:00,6.84,-11.77,-2.22,12.77,8.1,-7.83,-1.51,13.31,6.09,-6.27,0.95,15.61
846,2013-01-30 15:01:00,7.25,-11.07,-1.6,12.76,7.53,-8.25,-0.81,13.48,6.38,-6.67,1.03,15.77
847,2013-01-30 15:01:00,7.11,-10.91,-1.48,12.83,7.6,-8.9,0.45,13.55,6.31,-6.35,1.14,15.36
848,2013-01-30 15:01:00,7.61,-11.23,-1.64,12.83,7.42,-9.49,1.38,13.56,5.9,-7.43,0.15,15.84
849,2013-01-30 15:01:00,8.08,-11.88,-1.78,12.8,7.26,-9.43,0.68,12.71,5.11,-7.5,0.09,15.76
850,2013-01-30 15:01:00,7.65,-11.43,-1.56,12.76,7.7,-10.25,0.24,12.64,6.34,-8.25,0.03,15.76
851,2013-01-30 15:01:00,7.04,-11.3,-1.44,12.81,7.48,-9.6,-0.81,12.54,6.62,-9.58,-0.83,15.42
852,2013-01-30 15:01:00,6.77,-11.57,-1.22,12.8,7.81,-10.56,-0.58,12.46,7.3,-10.43,-1.52,14.63
853,2013-01-30 15:01:00,7.04,-12.37,-1.06,12.8,7.88,-10.77,-0.75,12.46,6.93,-10.95,-0.77,14.93
854,2013-01-30 15:01:00,6.99,-12.44,-1.04,12.85,7.84,-10.88,-0.96,12.46,7.83,-10.6,-0.57,14.89
855,2013-01-30 15:01:00,6.75,-12.48,-1.36,12.85,7.4,-11.13,-1.44,12.56,9.05,-10.91,-1.2,14.6
856,2013-01-30 15:01:00,6.75,-12.86,-1.61,12.77,7.4,-11.38,-1.4,12.61,8.78,-11.44,-0.34,14.65
857,2013-01-30 15:01:00,6.8,-11.8,-2.5,12.73,7.34,-11.54,-1.66,12.58,9.17,-11.51,-0.97,14.52
858,2013-01-30 15:01:00,7.89,-12.26,-1.62,12.8,7.21,-11.45,-1.85,12.53,8.63,-11.69,-0.92,14.52
859,2013-01-30 15:01:00,7.97,-12.21,-2.14,12.64,7.5,-11.35,-1.97,12.55,8.25,-11.05,-0.21,14.62
860,2013-01-30 15:01:00,7.92,-11.84,-2.25,12.7,7.47,-11.6,-2.04,12.55,8.3,-11.2,-0.3,14.69
861,2013-01-30 15:01:00,7.82,-11.96,-2.14,12.78,7.36,-11.3,-2.23,12.55,8.57,-10.86,-1.04,14.68
862,2013-01-30 15:01:00,8.14,-11.89,-2.19,12.86,7.47,-10.96,-2.02,12.54,7.92,-10.96,-1.06,14.66
863,2013-01-30 15:01:00,8.47,-11.87,-2.42,12.81,6.97,-10.63,-1.99,12.53,7.35,-10.56,-1.3,14.64
864,2013-01-30 15:01:00,7.87,-12.05,-2.29,12.74,6.45,-10.45,-1.96,12.67,7.53,-10.27,-0.8,14.66
865,2013-01-30 15:01:00,7.6,-11.88,-2.24,12.75,6.4,-10.48,-0.92,12.68,8.0,-10.6,-1.53,14.74
866,2013-01-30 15:01:00,6.9,-12.21,-1.85,12.77,7.84,-10.05,-0.87,12.66,8.45,-10.07,-1.78,14.82
867,2013-01-30 15:01:00,7.16,-11.46,-2.14,12.73,7.93,-11.17,-2.4,12.64,8.02,-9.43,-2.34,14.75
868,2013-01-30 15:01:00,6.92,-11.94,-2.06,12.75,8.18,-12.01,-1.64,12.71,7.99,-9.73,-2.19,14.67
869,2013-01-30 15:01:00,7.02,-11.53,-2.42,12.73,9.1,-12.38,-2.13,12.67,7.24,-10.37,-1.01,14.77
870,2013-01-30 15:01:00,7.57,-12.56,-2.08,12.83,9.03,-12.65,-1.53,12.78,6.73,-9.98,-0.36,14.7
871,2013-01-30 15:01:00,7.5,-12.78,-2.21,12.9,7.96,-12.72,-0.85,12.81,7.07,-10.45,-0.34,14.79
872,2013-01-30 15:01:00,6.91,-12.44,-1.91,12.89,7.59,-11.03,-1.2,12.68,7.81,-10.18,-0.41,14.82
873,2013-01-30 15:01:00,6.89,-12.51,-1.87,13.01,7.67,-10.59,-2.29,12.7,8.19,-10.16,-1.48,14.78
874,2013-01-30 15:01:00,7.37,-12.75,-1.09,13.07,7.77,-10.87,-1.07,12.69,7.79,-10.1,-0.88,14.79
875,2013-01-30 15:01:00,7.47,-13.67,-0.6,13.19,7.97,-10.72,-0.52,12.77,8.05,-9.93,-0.35,14.83
876,2013-01-30 15:01:00,6.99,-13.36,-0.46,13.19,8.46,-10.84,-0.47,12.84,7.88,-9.5,-0.9,14.83
877,2013-01-30 15:01:00,6.91,-13.05,-0.54,13.2,8.23,-11.04,-0.42,12.82,8.71,-9.42,-0.98,14.89
878,2013-01-30 15:01:00,6.97,-12.48,-0.47,13.14,9.07,-11.78,-0.95,12.88,9.35,-10.46,-1.18,14.88
879,2013-01-30 15:01:00,6.85,-12.52,-0.94,13.25,8.63,-11.5,-1.51,12.95,9.09,-9.92,-1.44,14.87
880,2013-01-30 15:01:00,7.24,-13.28,-2.59,13.27,8.91,-10.91,-1.9,12.96,7.74,-9.97,-1.72,14.89
881,2013-01-30 15:01:00,6.92,-13.43,-1.42,13.23,8.16,-11.76,-1.92,13.0,8.1,-9.63,-1.9,14.89
882,2013-01-30 15:01:00,5.73,-13.79,-0.14,13.23,7.28,-12.4,-1.76,12.98,9.48,-9.58,-1.05,14.97
883,2013-01-30 15:01:00,4.83,-14.01,0.35,13.12,6.06,-11.93,-1.82,12.98,10.17,-8.86,-1.28,15.31
884,2013-01-30 15:01:00,4.41,-13.69,-0.02,13.21,5.48,-10.76,-2.37,12.94,10.03,-8.77,0.54,15.31
885,2013-01-30 15:01:00,4.4,-13.42,-0.83,13.09,6.12,-8.51,-2.06,12.9,8.53,-9.52,-0.45,15.4
886,2013-01-30 15:01:00,5.08,-12.85,-1.69,13.16,6.81,-8.35,-0.85,12.91,7.98,-9.08,-0.35,15.14
887,2013-01-30 15:01:00,5.73,-10.86,-2.29,12.98,6.18,-9.39,0.62,13.04,6.4,-8.77,0.71,15.2
888,2013-01-30 15:01:00,4.5,-11.63,-1.24,12.93,6.35,-10.57,0.62,13.05,7.01,-10.07,0.66,15.21
889,2013-01-30 15:01:00,5.28,-11.96,-1.51,12.92,5.71,-11.51,0.62,13.01,7.74,-10.42,-1.16,14.99
890,2013-01-30 15:01:00,5.66,-11.83,-0.6,12.97,5.35,-12.31,0.01,13.08,7.07,-9.55,-1.04,15.06
891,2013-01-30 15:01:00,5.9,-13.47,-0.85,13.04,4.52,-12.16,0.03,13.08,6.06,-11.14,0.5,15.02
892,2013-01-30 15:01:00,7.22,-11.73,-1.36,13.11,5.47,-12.93,0.38,13.16,5.42,-12.03,2.17,15.11
893,2013-01-30 15:01:00,7.28,-11.68,-1.65,13.1,4.91,-11.71,2.2,13.08,4.47,-10.93,0.34,15.09
894,2013-01-30 15:01:00,6.72,-12.35,-0.87,12.93,5.58,-10.01,2.2,13.13,4.26,-9.89,0.8,15.19
895,2013-01-30 15:01:00,6.11,-11.97,-0.5,12.87,5.96,-9.1,2.06,13.1,6.2,-9.41,0.58,15.21
896,2013-01-30 15:01:00,5.84,-12.02,-0.15,12.86,6.07,-8.01,2.22,12.97,6.58,-8.87,0.66,15.28
897,2013-01-30 15:01:00,6.1,-12.23,0.43,12.85,5.53,-9.15,1.83,13.06,5.61,-7.7,0.67,15.25
898,2013-01-30 15:01:00,5.83,-11.78,0.33,12.81,4.87,-9.53,1.41,13.12,5.19,-7.83,0.69,15.17
899,2013-01-30 15:01:00,5.51,-11.06,0.28,12.86,5.39,-9.56,1.54,13.15,3.79,-7.07,2.52,15.58
900,2013-01-30 15:01:00,5.72,-11.55,0.87,12.9,5.49,-8.7,1.84,13.19,3.64,-5.9,2.39,15.7
901,2013-01-30 15:01:00,7.5,-11.44,0.48,13.08,5.15,-8.49,2.66,13.33,3.06,-5.01,2.34,15.76
902,2013-01-30 15:01:00,8.6,-10.77,-2.95,13.2,5.36,-8.92,2.59,13.27,3.12,-5.6,2.0,16.27
903,2013-01-30 15:01:00,8.52,-9.87,-2.28,13.2,5.58,-10.37,1.86,13.38,3.25,-6.41,0.75,15.63
904,2013-01-30 15:01:00,7.59,-8.74,-1.43,13.19,6.4,-9.7,1.53,13.36,4.61,-8.42,1.68,15.4
905,2013-01-30 15:01:00,6.87,-8.35,-0.02,13.16,5.3,-9.11,1.73,13.34,5.75,-9.2,0.79,15.39
906,2013-01-30 15:01:00,6.88,-8.06,-1.04,13.17,4.59,-9.59,0.66,13.15,4.84,-10.63,-1.58,15.4
907,2013-01-30 15:01:00,7.41,-8.71,-2.07,13.28,5.57,-12.01,-0.58,12.76,5.2,-9.57,-1.53,15.31
908,2013-01-30 15:01:00,7.81,-9.06,-1.8,13.45,6.61,-12.87,-0.27,12.8,5.15,-10.05,-1.65,15.26
909,2013-01-30 15:01:00,7.7,-9.01,-1.29,13.39,6.82,-12.93,-0.23,12.8,4.71,-9.58,-1.04,15.24
910,2013-01-30 15:01:00,7.07,-9.73,-0.33,13.2,6.82,-12.41,-0.6,12.64,5.65,-9.44,-0.2,15.47
911,2013-01-30 15:01:00,6.47,-10.1,-0.26,13.13,5.85,-12.49,0.49,12.6,7.27,-10.6,-0.96,15.72
912,2013-01-30 15:01:00,6.24,-10.26,-0.96,13.23,5.43,-12.17,0.1,12.62,6.93,-10.78,-1.82,14.64
913,2013-01-30 15:01:00,6.64,-10.38,-1.59,13.23,4.52,-11.71,0.15,12.6,6.14,-11.34,-1.41,14.62
914,2013-01-30 15:01:00,7.12,-10.19,-0.88,13.19,5.78,-11.49,0.53,12.65,5.56,-11.27,-1.16,14.68
915,2013-01-30 15:01:00,6.7,-9.68,-0.8,13.24,5.98,-11.94,-0.01,12.64,4.87,-11.15,-0.85,14.65
916,2013-01-30 15:01:00,6.12,-9.47,-2.37,13.24,5.7,-11.24,-0.45,12.64,4.78,-11.44,-0.81,14.82
917,2013-01-30 15:01:00,6.07,-8.02,-1.32,13.18,6.41,-11.2,-1.23,12.69,4.67,-11.64,-0.93,14.64
918,2013-01-30 15:01:00,5.76,-9.77,-0.49,12.94,6.36,-10.78,-0.88,12.6,5.18,-11.08,-0.34,14.9
919,2013-01-30 15:01:00,5.8,-10.61,-1.6,12.83,5.96,-10.15,-0.63,12.64,5.83,-10.14,-0.42,15.24
920,2013-01-30 15:01:00,5.99,-11.27,-1.51,12.82,6.76,-10.05,-1.42,12.65,6.27,-9.15,0.46,15.72
921,2013-01-30 15:01:00,7.1,-11.58,-0.84,12.89,7.05,-9.9,-1.58,12.64,6.09,-8.63,-0.04,14.92
922,2013-01-30 15:01:00,7.76,-10.18,0.49,12.83,6.15,-9.66,-0.47,12.69,5.55,-8.83,-0.73,15.06
923,2013-01-30 15:01:00,7.24,-10.27,1.4,12.85,5.7,-10.35,0.98,12.58,4.72,-8.55,-0.15,15.07
924,2013-01-30 15:01:00,6.43,-11.78,1.45,12.94,6.25,-11.05,0.9,12.67,5.19,-9.26,0.57,15.17
925,2013-01-30 15:01:00,6.34,-12.36,1.04,13.1,6.28,-10.69,0.29,12.69,4.27,-8.52,1.64,15.32
926,2013-01-30 15:01:00,6.38,-12.04,0.81,13.04,5.73,-10.76,0.79,12.79,4.48,-7.76,1.46,15.62
927,2013-01-30 15:01:00,7.07,-12.21,0.51,12.94,5.14,-10.61,1.8,12.79,4.53,-8.81,0.94,15.52
928,2013-01-30 15:01:00,7.29,-12.42,0.45,12.89,5.56,-11.48,0.97,12.71,5.19,-8.18,1.01,15.48
929,2013-01-30 15:01:00,6.98,-11.93,0.24,12.91,5.61,-12.88,0.14,12.51,5.78,-9.01,0.63,14.92
930,2013-01-30 15:01:00,6.69,-11.97,0.38,12.88,5.59,-13.72,1.07,12.6,5.66,-10.29,0.4,15.31
931,2013-01-30 15:01:00,7.15,-11.86,0.4,12.94,5.56,-12.47,1.82,12.75,5.43,-10.41,0.58,15.19
932,2013-01-30 15:01:00,7.35,-11.82,0.45,12.95,5.86,-13.02,0.7,12.74,6.29,-9.82,0.06,14.78
933,2013-01-30 15:01:00,7.61,-12.22,-0.19,13.01,6.21,-12.11,-0.36,12.83,6.97,-9.95,0.39,14.81
934,2013-01-30 15:01:00,6.92,-13.51,-0.28,12.84,7.55,-13.12,0.34,12.56,6.11,-10.57,0.31,14.81
935,2013-01-30 15:01:00,6.85,-12.46,0.62,13.14,7.34,-13.45,0.94,12.53,6.47,-10.77,-0.31,14.96
936,2013-01-30 15:01:00,8.81,-10.86,1.57,13.16,6.69,-13.24,1.1,12.5,7.73,-11.97,-0.84,14.66
937,2013-01-30 15:01:00,9.71,-10.51,1.14,13.32,7.02,-13.12,0.53,12.66,5.49,-13.39,1.8,14.76
938,2013-01-30 15:01:00,9.45,-10.2,0.62,13.15,6.6,-13.11,-0.08,12.74,6.9,-13.49,1.47,14.99
939,2013-01-30 15:01:00,11.0,-11.23,0.36,13.06,6.97,-12.38,-0.38,12.8,6.11,-14.21,0.68,15.05
940,2013-01-30 15:01:00,10.37,-11.57,0.93,13.16,6.84,-11.19,-0.58,12.92,7.08,-12.64,-0.55,14.79
941,2013-01-30 15:01:00,10.82,-10.83,1.01,13.16,7.27,-11.74,0.08,12.96,7.05,-12.62,-1.51,14.95
942,2013-01-30 15:01:00,11.26,-10.12,1.37,13.11,6.05,-11.68,0.38,12.8,5.96,-12.82,-1.24,15.09
943,2013-01-30 15:01:00,10.67,-8.61,1.81,13.07,6.32,-10.69,0.58,12.73,6.85,-12.42,0.79,14.98
944,2013-01-30 15:01:00,10.62,-7.85,1.2,13.16,6.63,-10.61,0.67,12.83,7.76,-11.67,0.47,15.14
945,2013-01-30 15:01:00,12.22,-7.73,1.04,13.23,6.53,-10.49,1.21,12.75,7.37,-12.25,0.83,15.15
946,2013-01-30 15:01:00,11.02,-8.44,1.36,13.26,6.7,-9.17,1.79,12.92,7.5,-9.98,-0.03,15.21
947,2013-01-30 15:01:00,10.08,-8.62,0.78,13.33,7.67,-9.02,2.98,13.03,7.84,-8.02,1.24,15.3
948,2013-01-30 15:01:00,9.76,-8.81,-1.52,13.15,7.76,-7.66,2.79,13.08,7.49,-8.5,2.38,15.33
949,2013-01-30 15:01:00,9.93,-8.84,-1.13,12.87,7.35,-8.28,2.89,13.42,6.29,-5.5,2.45,15.49
950,2013-01-30 15:01:00,10.23,-8.5,-1.5,12.99,8.85,-5.39,1.05,13.4,6.52,-4.95,3.06,15.29
951,2013-01-30 15:01:00,10.58,-8.93,-1.9,12.93,9.2,-5.68,1.28,13.46,6.82,-4.46,2.98,15.91
952,2013-01-30 15:01:00,9.64,-8.96,-1.82,12.87,7.13,-4.14,1.48,13.39,9.01,-4.2,2.46,15.63
953,2013-01-30 15:01:00,8.73,-9.85,-1.45,12.98,6.66,-4.87,2.1,13.43,7.36,-5.34,2.42,15.64
954,2013-01-30 15:01:00,7.63,-9.94,-1.55,13.05,7.59,-5.02,0.71,13.44,5.3,-5.84,1.41,15.46
955,2013-01-30 15:01:00,7.26,-9.58,-1.03,13.11,8.09,-6.19,-1.12,12.62,5.45,-6.9,0.86,15.86
956,2013-01-30 15:01:00,8.62,-9.55,-0.71,13.19,8.57,-6.21,-1.12,12.74,4.32,-5.48,1.11,15.65
957,2013-01-30 15:01:00,8.23,-9.39,-0.76,13.13,9.06,-5.63,0.3,12.71,4.43,-5.09,2.38,15.92
958,2013-01-30 15:01:00,7.51,-8.91,0.1,13.11,7.44,-5.41,1.66,12.9,5.26,-5.1,1.95,15.72
959,2013-01-30 15:01:00,7.34,-8.55,0.87,13.09,6.51,-4.99,2.06,12.92,5.39,-5.7,2.11,15.95
960,2013-01-30 15:01:00,7.11,-8.6,0.49,13.17,5.76,-6.56,1.72,12.94,5.89,-6.1,0.92,15.81
961,2013-01-30 15:01:00,7.26,-10.14,1.65,13.3,5.56,-5.43,1.86,12.96,6.29,-6.47,2.13,15.55
962,2013-01-30 15:01:00,7.78,-10.21,1.89,13.36,5.73,-6.43,2.73,13.4,6.31,-6.92,0.67,15.38
963,2013-01-30 15:01:00,6.82,-9.61,2.39,13.39,6.58,-7.59,0.73,13.37,6.4,-6.7,1.1,15.22
964,2013-01-30 15:01:00,6.83,-10.78,1.61,13.28,6.15,-7.47,1.15,13.31,6.43,-6.11,1.02,15.1
965,2013-01-30 15:01:00,7.96,-11.18,0.5,12.95,5.96,-6.83,2.13,13.28,6.65,-7.23,0.73,15.26
966,2013-01-30 15:01:00,7.82,-10.87,0.67,12.9,4.73,-8.25,1.92,13.47,6.78,-6.77,1.04,15.34
967,2013-01-30 15:01:00,8.64,-10.6,0.18,12.84,4.81,-7.76,1.28,13.52,7.39,-5.89,1.21,15.39
968,2013-01-30 15:01:00,8.58,-11.34,1.19,13.16,2.99,-8.48,1.86,13.75,7.48,-6.63,1.18,15.31
969,2013-01-30 15:01:00,7.83,-10.89,1.33,13.09,3.2,-10.06,1.75,13.73,7.54,-6.62,1.45,15.31
970,2013-01-30 15:01:00,7.83,-9.81,1.21,12.84,4.82,-9.3,0.91,13.51,6.36,-6.0,0.92,15.66
971,2013-01-30 15:01:00,7.89,-8.84,0.31,12.81,5.67,-8.85,1.99,13.57,3.06,-8.0,-0.91,15.59
972,2013-01-30 15:01:00,7.9,-9.19,-0.01,12.81,6.72,-5.91,0.39,13.48,2.55,-8.67,-1.09,15.54
973,2013-01-30 15:01:00,7.87,-9.28,0.19,12.83,6.7,-6.5,0.51,13.48,4.1,-8.85,-1.27,15.36
